driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Base_72,32,G,F,GF,11.0,141.42,50.0,0.0
Base_61,37,B,J,BC->CJ,23.0,300.0,48.91,0.013
Base_25,41,I,D,IJ->JD,29.0,338.39,43.79,0.0993
Base_2,39,B,D,BA->AD,35.0,308.11,33.0,0.316
Base_60,37,E,C,EI->IH->HC,33.0,428.03,49.7,0.0036
Base_5,40,D,G,DA->AB->BG,74.0,466.23,34.39,0.3019
Base_10,34,D,I,DJ->JI,26.0,338.39,49.23,0.0092
Base_12,34,D,B,DA->AB,63.0,308.11,37.54,0.2254
Base_18,35,F,I,FE->EI,25.0,316.23,47.4,0.0336
Base_52,38,I,F,IE->EF,31.0,316.23,37.1,0.2284
Base_59,41,A,D,AD,14.0,150.0,42.14,0.1243
Base_74,34,J,D,JD,17.0,180.28,38.82,0.1729
Base_15,35,E,A,EF->FH->HB->BA,125.0,615.76,43.2,0.1266
Base_53,38,C,A,CB->BA,51.0,308.11,31.49,0.3498
Base_31,36,H,D,HC->CJ->JD,38.0,442.08,44.61,0.0821
Base_78,33,B,E,BH->HF->FE,46.0,457.65,36.3,0.2557
Base_0,46,C,D,CJ->JD,29.0,330.28,43.1,0.1055
Base_21,46,C,F,CH->HF,31.0,269.92,43.87,0.1026
Base_72,33,F,G,FG,11.0,141.42,50.0,0.0
Base_66,39,H,I,HI,12.0,158.11,47.92,0.025
Base_37,33,E,H,EF->FH,28.0,316.23,41.25,0.1464
Base_38,42,A,G,AB->BG,130.0,316.23,25.14,0.4962
Base_16,33,E,F,EF,21.0,158.11,27.86,0.4257
Base_19,40,H,G,HB->BG,38.0,299.54,30.26,0.3737
Base_41,41,I,G,IH->HB->BG,73.0,457.65,37.33,0.2271
Base_57,34,J,B,JC->CB,52.0,300.0,25.7,0.4819
Base_62,34,C,I,CH->HI,23.0,269.92,43.7,0.0939
Base_68,38,G,J,GB->BC->CJ,47.0,458.11,37.33,0.2204
Base_6,45,B,J,BC->CJ,27.0,300.0,41.85,0.1244
Base_35,38,I,F,IE->EF,33.0,316.23,35.0,0.2752
Base_47,39,H,E,HF->FE,39.0,316.23,29.74,0.3944
Base_40,41,E,B,EF->FG->GB,39.0,457.65,44.1,0.0954
Base_24,47,B,G,BG,26.0,158.11,25.43,0.4887
Base_50,37,F,A,FH->HB->BA,49.0,457.65,35.1,0.2837
Base_60,38,C,J,CJ,14.0,150.0,38.93,0.1757
Base_74,35,D,A,DA,12.0,150.0,46.25,0.045
Base_7,40,A,J,AD->DJ,33.0,330.28,37.27,0.2297
Base_27,46,A,I,AB->BH->HI,50.0,457.65,37.07,0.2552
Base_34,39,F,C,FH->HC,21.0,269.92,48.33,0.0229
Base_69,41,A,J,AD->DJ,34.0,330.28,36.76,0.2371
Base_3,34,A,E,AB->BH->HF->FE,152.0,615.76,30.2,0.3744
Base_26,39,C,F,CH->HF,27.0,269.92,38.15,0.1844
Base_32,36,C,A,CB->BA,40.0,308.11,28.75,0.4085
Base_5,41,G,B,GB,17.0,158.11,34.41,0.2835
Base_36,36,J,F,JC->CH->HF,55.0,419.92,33.59,0.2952
Base_75,33,H,E,HF->FE,40.0,316.23,29.5,0.389
Base_13,39,B,D,BA->AD,35.0,308.11,33.38,0.3306
Base_21,47,F,H,FH,14.0,158.11,43.57,0.09
Base_37,34,H,B,HB,12.0,141.42,42.5,0.105
Base_65,38,D,E,DJ->JI->IE,38.0,496.51,49.61,0.0047
Base_78,34,E,F,EF,16.0,158.11,36.88,0.2388
Base_54,41,D,F,DJ->JC->CH->HF,66.0,600.19,39.55,0.18
Base_57,35,B,C,BC,11.0,150.0,50.0,0.0
Base_4,36,A,E,AB->BH->HF->FE,187.0,615.76,33.33,0.316
Base_59,42,D,J,DJ,20.0,180.28,33.25,0.313
Base_64,37,E,C,EI->IH->HC,35.0,428.03,46.0,0.0549
Base_10,35,I,C,IH->HC,23.0,269.92,44.35,0.073
Base_34,40,C,H,CH,9.0,111.8,50.0,0.0
Base_35,39,F,H,FH,13.0,158.11,43.85,0.0877
Base_74,36,A,D,AD,11.0,150.0,50.0,0.0
Base_18,36,I,B,IH->HB,25.0,299.54,44.6,0.072
Base_47,40,E,F,EF,14.0,158.11,41.07,0.1371
Base_27,47,I,E,IE,12.0,158.11,50.0,0.0
Base_68,39,J,C,JC,17.0,150.0,32.35,0.34
Base_21,48,H,C,HC,10.0,111.8,44.0,0.09
Base_61,38,J,F,JC->CH->HF,33.0,419.92,47.73,0.0273
Base_70,34,F,D,FH->HC->CJ->JD,49.0,600.19,46.43,0.0539
Base_79,41,G,I,GF->FE->EI,43.0,457.65,39.77,0.193
Base_23,32,A,I,AB->BH->HI,50.0,457.65,37.28,0.2496
Base_72,34,G,E,GF->FE,24.0,299.54,47.71,0.0275
Base_17,40,H,A,HB->BA,37.0,299.54,33.51,0.3222
Base_10,36,C,H,CH,9.0,111.8,47.78,0.0333
Base_16,34,F,C,FH->HC,23.0,269.92,45.87,0.0548
Base_55,41,J,G,JC->CB->BG,86.0,458.11,29.3,0.3974
Base_66,40,I,D,IJ->JD,26.0,338.39,48.65,0.0162
Base_46,39,B,E,BH->HF->FE,40.0,457.65,44.12,0.087
Base_62,35,I,B,IH->HB,23.0,299.54,48.7,0.0183
Base_65,39,E,F,EF,14.0,158.11,42.14,0.1157
Base_9,40,A,F,AB->BG->GF,170.0,457.65,29.03,0.4155
Base_41,42,G,B,GB,25.0,158.11,25.43,0.4887
Base_78,35,F,G,FG,15.0,141.42,34.33,0.2627
Base_34,41,H,I,HI,12.0,158.11,48.75,0.015
Base_52,39,F,J,FH->HC->CJ,34.0,419.92,45.29,0.0671
Base_71,42,B,D,BA->AD,42.0,308.11,33.09,0.3382
Base_18,37,B,H,BH,11.0,141.42,50.0,0.0
Base_20,41,G,D,GB->BA->AD,50.0,466.23,36.7,0.2552
Base_28,42,A,G,AB->BG,94.0,316.23,25.43,0.4887
Base_35,40,H,I,HI,12.0,158.11,48.33,0.02
Base_67,43,C,A,CB->BA,50.0,308.11,25.8,0.4808
Base_6,46,J,H,JC->CH,27.0,261.8,36.11,0.2533
Base_24,48,G,B,GB,25.0,158.11,25.91,0.4764
Base_33,34,E,A,EF->FH->HB->BA,74.0,615.76,41.22,0.1643
Base_69,42,J,E,JI->IE,24.0,316.23,50.0,0.0
Base_7,41,J,H,JC->CH,27.0,261.8,35.37,0.26
Base_72,35,E,F,EF,12.0,158.11,48.75,0.015
Base_39,33,A,F,AB->BG->GF,117.0,457.65,29.32,0.4051
Base_44,33,B,F,BG->GF,102.0,299.54,32.43,0.3383
Base_16,35,C,J,CJ,12.0,150.0,47.5,0.035
Base_25,42,D,H,DJ->JC->CH,46.0,442.08,36.52,0.2491
Base_12,35,B,G,BG,45.0,158.11,25.0,0.5
Base_18,38,H,C,HC,9.0,111.8,48.89,0.0133
Base_54,42,F,I,FE->EI,25.0,316.23,48.2,0.0216
Base_31,37,D,E,DJ->JI->IE,44.0,496.51,43.07,0.1314
Base_11,38,E,B,EF->FG->GB,58.0,457.65,30.36,0.3771
Base_20,42,D,J,DJ,13.0,180.28,50.0,0.0
Base_24,49,B,C,BC,11.0,150.0,50.0,0.0
Base_7,42,H,C,HC,9.0,111.8,50.0,0.0
Base_65,40,F,H,FH,17.0,158.11,33.82,0.2847
Base_36,37,F,J,FH->HC->CJ,35.0,419.92,45.0,0.0737
Base_40,42,B,G,BG,40.0,158.11,25.0,0.5
Base_60,39,J,F,JC->CH->HF,40.0,419.92,40.0,0.1805
Base_70,35,D,C,DJ->JC,25.0,330.28,48.2,0.024
Base_79,42,I,D,IJ->JD,25.0,338.39,50.0,0.0
Base_51,31,J,G,JC->CB->BG,77.0,458.11,32.95,0.3227
Base_58,42,B,G,BG,88.0,158.11,25.43,0.4887
Base_5,42,B,E,BH->HF->FE,38.0,457.65,45.53,0.0711
Base_10,37,H,J,HC->CJ,23.0,261.8,43.7,0.0939
Base_26,40,F,B,FG->GB,39.0,299.54,29.87,0.3836
Base_16,36,J,C,JC,12.0,150.0,45.42,0.06
Base_52,40,J,H,JC->CH,21.0,261.8,48.81,0.0143
Base_72,36,F,E,FE,15.0,158.11,38.0,0.188
Base_19,41,G,J,GB->BC->CJ,48.0,458.11,35.62,0.2742
Base_39,34,F,E,FE,15.0,158.11,38.67,0.176
Base_54,43,I,J,IJ,12.0,158.11,50.0,0.0
Base_56,37,E,B,EF->FG->GB,64.0,457.65,31.27,0.3517
Base_59,43,J,A,JD->DA,36.0,330.28,33.75,0.3172
Base_44,34,F,H,FH,15.0,158.11,40.33,0.1813
Base_4,37,E,C,EI->IH->HC,38.0,428.03,42.5,0.1326
Base_8,41,B,D,BA->AD,67.0,308.11,32.71,0.3349
Base_18,39,C,J,CJ,14.0,150.0,41.79,0.1286
Base_22,35,G,D,GB->BA->AD,68.0,466.23,34.49,0.2932
Base_55,42,G,E,GF->FE,27.0,299.54,42.04,0.12
Base_78,36,G,B,GB,25.0,158.11,25.43,0.4887
Base_9,41,F,C,FH->HC,26.0,269.92,39.23,0.1831
Base_45,34,I,A,IH->HB->BA,72.0,457.65,41.18,0.1628
Base_37,35,B,D,BA->AD,44.0,308.11,33.97,0.3076
Base_13,40,D,F,DJ->JC->CH->HF,46.0,600.19,48.7,0.0157
Base_27,48,E,C,EI->IH->HC,38.0,428.03,42.89,0.1211
Base_60,40,F,G,FG,11.0,141.42,49.55,0.0055
Base_16,37,C,H,CH,9.0,111.8,48.89,0.0133
Base_68,40,C,B,CB,40.0,150.0,25.95,0.4752
Base_14,40,A,G,AB->BG,75.0,316.23,25.14,0.4962
Base_52,41,H,I,HI,12.0,158.11,50.0,0.0
Base_57,36,C,A,CB->BA,48.0,308.11,26.25,0.4675
Base_32,37,A,C,AB->BC,53.0,308.11,33.09,0.3382
Base_54,44,J,I,JI,12.0,158.11,50.0,0.0
Base_29,47,A,F,AB->BG->GF,98.0,457.65,28.87,0.4186
Base_38,43,G,D,GB->BA->AD,63.0,466.23,30.4,0.386
Base_78,37,B,H,BH,11.0,141.42,48.64,0.0164
Base_7,43,C,I,CH->HI,21.0,269.92,49.52,0.0057
Base_28,43,G,H,GB->BH,35.0,299.54,33.38,0.3265
Base_63,38,C,A,CB->BA,78.0,308.11,27.69,0.4341
Base_20,43,J,H,JC->CH,23.0,261.8,44.13,0.0861
Base_18,40,J,D,JD,14.0,180.28,49.29,0.0086
Base_47,41,F,B,FG->GB,48.0,299.54,39.79,0.1813
Base_3,35,E,B,EF->FG->GB,60.0,457.65,41.58,0.1423
Base_40,43,G,E,GF->FE,24.0,299.54,45.62,0.065
Base_37,36,D,J,DJ,14.0,180.28,48.21,0.0214
Base_61,39,F,A,FH->HB->BA,49.0,457.65,34.49,0.2812
Base_64,38,C,G,CB->BG,56.0,308.11,25.43,0.4889
Base_69,43,E,D,EI->IJ->JD,38.0,496.51,49.74,0.0032
Base_76,34,J,G,JC->CB->BG,121.0,458.11,26.61,0.4588
Base_71,43,D,A,DA,43.0,150.0,25.0,0.5
Base_57,37,A,D,AD,11.0,150.0,49.09,0.0109
Base_62,36,B,D,BA->AD,46.0,308.11,34.55,0.2976
Base_79,43,D,I,DJ->JI,26.0,338.39,49.23,0.0092
Base_9,42,C,I,CH->HI,21.0,269.92,49.52,0.0057
Base_25,43,H,A,HB->BA,37.0,299.54,29.86,0.38
Base_32,38,C,J,CJ,12.0,150.0,46.67,0.0617
Base_39,35,E,J,EI->IJ,24.0,316.23,50.0,0.0
Base_7,44,I,J,IJ,12.0,158.11,50.0,0.0
Base_28,44,H,F,HF,12.0,158.11,48.33,0.02
Base_44,35,H,E,HF->FE,26.0,316.23,44.62,0.0762
Base_31,38,E,D,EI->IJ->JD,38.0,496.51,49.47,0.0063
Base_41,43,B,F,BG->GF,51.0,299.54,32.5,0.3453
Base_11,39,B,E,BH->HF->FE,37.0,457.65,46.76,0.0454
Base_37,37,J,C,JC,11.0,150.0,50.0,0.0
Base_17,41,A,B,AB,60.0,158.11,25.0,0.5
Base_75,34,E,A,EF->FH->HB->BA,73.0,615.76,31.64,0.3436
Base_15,36,A,G,AB->BG,89.0,316.23,25.0,0.5
Base_58,43,G,I,GF->FE->EI,37.0,457.65,46.49,0.0503
Base_72,37,E,H,EF->FH,35.0,316.23,34.0,0.3057
Base_19,42,J,F,JC->CH->HF,35.0,419.92,45.86,0.06
Base_25,44,A,D,AD,11.0,150.0,50.0,0.0
Base_27,49,C,B,CB,29.0,150.0,26.9,0.4505
Base_30,36,A,F,AB->BG->GF,197.0,457.65,28.18,0.4336
Base_21,49,C,A,CB->BA,66.0,308.11,26.4,0.4637
Base_7,45,J,I,JI,12.0,158.11,50.0,0.0
Base_32,39,J,D,JD,14.0,180.28,46.43,0.0429
Base_36,38,J,B,JC->CB,44.0,300.0,38.07,0.2086
Base_38,44,D,C,DJ->JC,26.0,330.28,46.73,0.0508
Base_12,36,G,J,GB->BC->CJ,53.0,458.11,33.7,0.3068
Base_20,44,H,J,HC->CJ,27.0,261.8,37.59,0.2259
Base_18,41,D,A,DA,27.0,150.0,25.0,0.5
Base_40,44,E,J,EI->IJ,24.0,316.23,49.58,0.005
Base_70,36,C,G,CB->BG,47.0,308.11,25.21,0.4945
Base_72,38,H,C,HC,9.0,111.8,50.0,0.0
Base_1,39,J,G,JC->CB->BG,132.0,458.11,29.71,0.3932
Base_17,42,B,C,BC,11.0,150.0,50.0,0.0
Base_29,48,F,C,FH->HC,31.0,269.92,33.23,0.3297
Base_68,41,B,E,BH->HF->FE,35.0,457.65,49.14,0.0103
Base_3,36,B,J,BC->CJ,27.0,300.0,40.93,0.1696
Base_14,41,G,I,GF->FE->EI,35.0,457.65,49.0,0.012
Base_16,38,H,D,HC->CJ->JD,38.0,442.08,44.08,0.0926
Base_65,41,H,A,HB->BA,54.0,299.54,25.22,0.4943
Base_8,42,D,F,DJ->JC->CH->HF,47.0,600.19,48.83,0.014
Base_28,45,F,H,FH,23.0,158.11,25.43,0.4887
Base_42,33,A,F,AB->BG->GF,129.0,457.65,27.89,0.441
Base_37,38,C,F,CH->HF,21.0,269.92,49.29,0.0086
Base_51,32,G,D,GB->BA->AD,55.0,466.23,34.8,0.286
Base_29,49,C,J,CJ,11.0,150.0,49.55,0.0055
Base_60,41,G,D,GB->BA->AD,48.0,466.23,35.31,0.2838
Base_76,35,G,I,GF->FE->EI,35.0,457.65,49.29,0.0086
Base_4,38,C,A,CB->BA,54.0,308.11,25.87,0.4791
Base_23,33,I,G,IH->HB->BG,85.0,457.65,28.35,0.4271
Base_49,34,A,H,AB->BH,156.0,299.54,33.79,0.3194
Base_61,40,A,J,AD->DJ,37.0,330.28,32.57,0.3459
Base_68,42,E,F,EF,12.0,158.11,50.0,0.0
Base_14,42,I,J,IJ,12.0,158.11,50.0,0.0
Base_78,38,H,D,HC->CJ->JD,45.0,442.08,36.67,0.2409
Base_27,50,B,I,BH->HI,23.0,299.54,50.0,0.0
Base_33,35,A,F,AB->BG->GF,78.0,457.65,29.83,0.4024
Base_34,42,I,A,IH->HB->BA,81.0,457.65,30.86,0.3711
Base_30,37,F,B,FG->GB,24.0,299.54,48.12,0.0225
Base_8,43,F,E,FE,12.0,158.11,50.0,0.0
Base_20,45,J,C,JC,20.0,150.0,27.5,0.443
Base_43,38,A,G,AB->BG,131.0,316.23,25.37,0.4904
Base_22,36,D,A,DA,62.0,150.0,25.45,0.4882
Base_9,43,I,B,IH->HB,41.0,299.54,30.37,0.3644
Base_17,43,C,I,CH->HI,21.0,269.92,49.05,0.0114
Base_57,38,D,C,DJ->JC,44.0,330.28,27.73,0.4327
Base_72,39,C,F,CH->HF,23.0,269.92,45.43,0.0652
Base_3,37,J,D,JD,21.0,180.28,31.67,0.3381
Base_6,47,H,G,HB->BG,86.0,299.54,27.67,0.4419
Base_10,38,J,G,JC->CB->BG,69.0,458.11,34.13,0.2977
Base_35,41,I,A,IH->HB->BA,88.0,457.65,32.39,0.3407
Base_70,37,G,H,GB->BH,24.0,299.54,47.08,0.0375
Base_1,40,G,C,GB->BC,24.0,308.11,47.08,0.0375
Base_32,40,D,J,DJ,31.0,180.28,26.6,0.4584
Base_13,41,F,D,FH->HC->CJ->JD,63.0,600.19,36.35,0.2603
Base_15,37,G,A,GB->BA,36.0,316.23,34.44,0.3028
Base_34,43,A,D,AD,11.0,150.0,50.0,0.0
Base_49,35,H,F,HF,13.0,158.11,45.0,0.0785
Base_69,44,D,H,DJ->JC->CH,50.0,442.08,33.2,0.326
Base_53,39,A,C,AB->BC,127.0,308.11,33.94,0.3176
Base_8,44,E,F,EF,12.0,158.11,50.0,0.0
Base_11,40,E,D,EI->IJ->JD,44.0,496.51,42.61,0.1382
Base_20,46,C,B,CB,12.0,150.0,47.5,0.03
Base_38,45,C,E,CH->HF->FE,35.0,428.03,46.43,0.0497
Base_28,46,H,E,HF->FE,26.0,316.23,45.58,0.0623
Base_61,41,J,D,JD,18.0,180.28,39.12,0.2
Base_64,39,G,D,GB->BA->AD,55.0,466.23,39.73,0.2044
Base_43,39,G,F,GF,13.0,141.42,41.15,0.1385
Base_46,40,E,A,EF->FH->HB->BA,100.0,615.76,34.25,0.3046
Base_17,44,I,E,IE,12.0,158.11,50.0,0.0
Base_41,44,F,J,FH->HC->CJ,49.0,419.92,36.51,0.2577
Base_50,38,A,I,AB->BH->HI,121.0,457.65,38.22,0.2329
Base_52,42,I,A,IH->HB->BA,67.0,457.65,33.51,0.3081
Base_19,43,F,J,FH->HC->CJ,44.0,419.92,36.02,0.2691
Base_24,50,C,G,CB->BG,87.0,308.11,32.07,0.3529
Base_6,48,G,F,GF,13.0,141.42,40.77,0.1385
Base_27,51,I,C,IH->HC,21.0,269.92,47.14,0.04
Base_12,37,J,F,JC->CH->HF,40.0,419.92,39.88,0.2015
Base_49,36,F,G,FG,11.0,141.42,50.0,0.0
Base_33,36,F,B,FG->GB,23.0,299.54,50.0,0.0
Base_36,39,B,F,BG->GF,44.0,299.54,31.11,0.3644
Base_79,44,I,A,IH->HB->BA,61.0,457.65,32.05,0.3272
Base_9,44,B,A,BA,20.0,158.11,31.67,0.3311
Base_20,47,B,H,BH,11.0,141.42,50.0,0.0
Base_51,33,D,A,DA,33.0,150.0,25.0,0.5
Base_60,42,D,J,DJ,30.0,180.28,27.5,0.4417
Base_39,36,J,A,JD->DA,62.0,330.28,34.11,0.3019
Base_66,41,D,B,DA->AB,111.0,308.11,25.27,0.493
Base_42,34,F,C,FH->HC,37.0,269.92,30.15,0.3806
Base_25,45,D,C,DJ->JC,54.0,330.28,25.21,0.4946
Base_37,39,F,C,FH->HC,37.0,269.92,30.15,0.3782
Base_50,39,I,E,IE,12.0,158.11,50.0,0.0
Base_24,51,G,F,GF,11.0,141.42,47.27,0.0436
Base_23,34,G,J,GB->BC->CJ,34.0,458.11,49.71,0.0035
Base_57,39,C,D,CJ->JD,25.0,330.28,48.0,0.024
Base_10,39,G,E,GF->FE,25.0,299.54,45.2,0.072
Base_14,43,J,B,JC->CB,35.0,300.0,31.91,0.35
Base_49,37,G,B,GB,12.0,158.11,50.0,0.0
Base_53,40,C,F,CH->HF,21.0,269.92,50.0,0.0
Base_55,43,E,A,EF->FH->HB->BA,91.0,615.76,33.19,0.3224
Base_58,44,I,A,IH->HB->BA,61.0,457.65,36.07,0.2551
Base_1,41,C,A,CB->BA,28.0,308.11,41.25,0.1436
Base_62,37,D,H,DJ->JC->CH,74.0,442.08,29.66,0.3981
Base_8,45,F,I,FE->EI,24.0,316.23,49.58,0.005
Base_66,42,B,C,BC,11.0,150.0,50.0,0.0
Base_38,46,E,J,EI->IJ,24.0,316.23,49.58,0.005
Base_43,40,F,B,FG->GB,23.0,299.54,50.0,0.0
Base_45,35,A,F,AB->BG->GF,97.0,457.65,27.56,0.4371
Base_5,43,E,A,EF->FH->HB->BA,103.0,615.76,31.07,0.3668
Base_40,45,J,G,JC->CB->BG,58.0,458.11,31.12,0.3724
Base_26,41,B,F,BG->GF,104.0,299.54,30.56,0.3644
Base_30,38,B,F,BG->GF,42.0,299.54,30.69,0.3628
Base_42,35,C,J,CJ,14.0,150.0,38.93,0.2029
Base_6,49,F,C,FH->HC,23.0,269.92,45.0,0.073
Base_10,40,E,I,EI,12.0,158.11,50.0,0.0
Base_12,38,F,C,FH->HC,23.0,269.92,45.0,0.073
Base_47,42,B,F,BG->GF,88.0,299.54,31.43,0.3526
Base_68,43,F,J,FH->HC->CJ,47.0,419.92,33.09,0.3179
Base_23,35,J,D,JD,14.0,180.28,47.86,0.0257
Base_31,39,D,F,DJ->JC->CH->HF,77.0,600.19,32.47,0.3468
Base_33,37,B,I,BH->HI,23.0,299.54,50.0,0.0
Base_53,41,F,E,FE,12.0,158.11,50.0,0.0
Base_36,40,F,B,FG->GB,23.0,299.54,50.0,0.0
Base_58,45,A,D,AD,11.0,150.0,50.0,0.0
Base_48,45,A,G,AB->BG,231.0,316.23,25.75,0.4813
Base_16,39,D,C,DJ->JC,64.0,330.28,25.94,0.477
Base_38,47,J,I,JI,12.0,158.11,50.0,0.0
Base_43,41,B,H,BH,11.0,141.42,47.27,0.0327
Base_54,45,I,G,IH->HB->BG,98.0,457.65,30.2,0.3833
Base_70,38,H,A,HB->BA,44.0,299.54,33.64,0.3188
Base_59,44,A,G,AB->BG,113.0,316.23,26.03,0.4732
Base_9,45,A,J,AD->DJ,29.0,330.28,41.38,0.1545
Base_28,47,E,D,EI->IJ->JD,39.0,496.51,47.69,0.0292
Base_10,41,I,H,IH,12.0,158.11,49.17,0.01
Base_14,44,B,I,BH->HI,23.0,299.54,49.13,0.0104
Base_26,42,F,G,FG,14.0,141.42,38.21,0.1843
Base_20,48,H,J,HC->CJ,32.0,261.8,31.56,0.3556
Base_31,40,F,E,FE,12.0,158.11,50.0,0.0
Base_66,43,C,J,CJ,21.0,150.0,26.9,0.4505
Base_16,40,C,H,CH,9.0,111.8,48.33,0.02
Base_51,34,A,H,AB->BH,34.0,299.54,32.35,0.3471
Base_56,38,B,F,BG->GF,120.0,299.54,34.24,0.3097
Base_78,39,D,H,DJ->JC->CH,62.0,442.08,30.09,0.3921
Base_34,44,D,C,DJ->JC,51.0,330.28,27.35,0.4388
Base_45,36,F,C,FH->HC,21.0,269.92,49.52,0.0057
Base_6,50,C,J,CJ,19.0,150.0,30.79,0.3663
Base_38,48,I,E,IE,12.0,158.11,50.0,0.0
Base_19,44,J,B,JC->CB,44.0,300.0,25.23,0.4941
Base_44,36,E,A,EF->FH->HB->BA,98.0,615.76,34.18,0.3037
Base_42,36,J,E,JI->IE,24.0,316.23,50.0,0.0
Base_43,42,H,B,HB,16.0,141.42,33.12,0.2938
Base_37,40,C,A,CB->BA,38.0,308.11,30.0,0.3742
Base_76,36,I,A,IH->HB->BA,72.0,457.65,37.64,0.2336
Base_49,38,B,E,BH->HF->FE,36.0,457.65,48.33,0.02
Base_53,42,E,H,EF->FH,24.0,316.23,50.0,0.0
Base_61,42,D,C,DJ->JC,54.0,330.28,29.67,0.3787
Base_33,38,I,B,IH->HB,25.0,299.54,44.4,0.0864
Base_52,43,A,B,AB,52.0,158.11,25.0,0.5
Base_65,42,A,G,AB->BG,83.0,316.23,26.0,0.474
Base_74,37,D,B,DA->AB,163.0,308.11,26.53,0.464
Base_41,45,J,F,JC->CH->HF,54.0,419.92,32.71,0.3346
Base_67,44,A,G,AB->BG,152.0,316.23,26.52,0.4604
Base_40,46,G,A,GB->BA,31.0,316.23,37.9,0.2226
Base_69,45,H,G,HB->BG,62.0,299.54,26.23,0.4681
Base_56,39,F,E,FE,13.0,158.11,46.15,0.0462
Base_10,42,H,F,HF,18.0,158.11,33.06,0.3122
Base_38,49,E,F,EF,12.0,158.11,50.0,0.0
Base_63,39,A,F,AB->BG->GF,120.0,457.65,29.26,0.4096
Base_62,38,H,A,HB->BA,39.0,299.54,29.59,0.3892
Base_72,40,F,D,FH->HC->CJ->JD,69.0,600.19,32.1,0.3409
Base_7,46,I,G,IH->HB->BG,98.0,457.65,31.43,0.3594
Base_48,46,G,H,GB->BH,28.0,299.54,39.11,0.2057
Base_13,42,D,H,DJ->JC->CH,67.0,442.08,30.0,0.3815
Base_14,45,I,C,IH->HC,21.0,269.92,50.0,0.0
Base_50,40,E,B,EF->FG->GB,48.0,457.65,35.31,0.2758
Base_30,39,F,B,FG->GB,37.0,299.54,30.54,0.3665
Base_17,45,E,A,EF->FH->HB->BA,63.0,615.76,42.22,0.1292
Base_64,40,D,H,DJ->JC->CH,65.0,442.08,32.55,0.3174
Base_23,36,D,C,DJ->JC,36.0,330.28,44.03,0.1017
Base_31,41,E,H,EF->FH,24.0,316.23,48.75,0.015
Base_78,40,H,J,HC->CJ,21.0,261.8,47.14,0.0371
Base_49,39,E,I,EI,13.0,158.11,43.85,0.0923
Base_33,39,B,H,BH,14.0,141.42,36.43,0.22
Base_74,38,B,H,BH,14.0,141.42,37.14,0.2071
Base_48,47,H,C,HC,9.0,111.8,47.78,0.0267
Base_59,45,G,C,GB->BC,32.0,308.11,35.47,0.2844
Base_13,43,H,C,HC,9.0,111.8,47.78,0.0267
Base_66,44,J,H,JC->CH,28.0,261.8,37.5,0.2277
Base_19,45,B,I,BH->HI,24.0,299.54,46.46,0.0642
Base_47,43,F,B,FG->GB,43.0,299.54,33.84,0.307
Base_54,46,G,I,GF->FE->EI,37.0,457.65,46.76,0.0454
Base_56,40,E,I,EI,14.0,158.11,43.57,0.0986
Base_12,39,C,D,CJ->JD,44.0,330.28,27.61,0.4409
Base_41,46,F,E,FE,18.0,158.11,32.5,0.3311
Base_26,43,G,H,GB->BH,35.0,299.54,31.71,0.3554
Base_30,40,B,C,BC,12.0,150.0,49.17,0.01
Base_42,37,E,J,EI->IJ,25.0,316.23,47.0,0.048
Base_43,43,B,D,BA->AD,25.0,308.11,45.6,0.0704
Base_45,37,C,B,CB,30.0,150.0,29.21,0.3947
Base_61,43,C,I,CH->HI,22.0,269.92,45.23,0.0682
Base_64,41,H,B,HB,11.0,141.42,50.0,0.0
Base_78,41,J,C,JC,11.0,150.0,50.0,0.0
Base_34,45,C,A,CB->BA,32.0,308.11,36.94,0.2477
Base_52,44,B,J,BC->CJ,23.0,300.0,48.26,0.0209
Base_8,46,I,G,IH->HB->BG,57.0,457.65,35.44,0.2723
Base_36,41,B,E,BH->HF->FE,48.0,457.65,35.21,0.2687
Base_49,40,I,J,IJ,12.0,158.11,50.0,0.0
Base_67,45,G,B,GB,23.0,158.11,31.67,0.34
Base_1,42,A,B,AB,59.0,158.11,25.91,0.4764
Base_25,46,C,G,CB->BG,66.0,308.11,26.97,0.4488
Base_16,41,H,E,HF->FE,37.0,316.23,32.57,0.3259
Base_73,44,A,F,AB->BG->GF,257.0,457.65,30.89,0.375
Base_7,47,G,B,GB,21.0,158.11,33.33,0.3089
Base_71,44,A,E,AB->BH->HF->FE,136.0,615.76,34.25,0.3024
Base_74,39,H,F,HF,13.0,158.11,45.38,0.0554
Base_9,46,J,F,JC->CH->HF,44.0,419.92,36.36,0.2486
Base_27,52,C,G,CB->BG,78.0,308.11,29.29,0.4003
Base_66,45,H,I,HI,12.0,158.11,48.33,0.02
Base_77,40,A,I,AB->BH->HI,224.0,457.65,35.53,0.2732
Base_56,41,I,E,IE,12.0,158.11,50.0,0.0
Base_62,39,A,J,AD->DJ,24.0,330.28,50.0,0.0
Base_50,41,B,D,BA->AD,23.0,308.11,49.57,0.0052
Base_72,41,D,C,DJ->JC,25.0,330.28,48.4,0.0216
Base_24,52,F,D,FH->HC->CJ->JD,72.0,600.19,38.61,0.2147
Base_64,42,B,C,BC,11.0,150.0,50.0,0.0
Base_42,38,J,I,JI,12.0,158.11,50.0,0.0
