driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Cautious_2,21,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,21,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,21,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,21,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,22,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,22,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,22,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,22,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,22,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,22,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,22,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,22,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,22,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,22,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,22,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,22,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,23,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,23,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,23,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,23,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,23,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,23,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,23,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,23,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,23,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,23,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,23,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,23,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,24,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,24,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,24,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,24,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,24,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
